A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,42600.875,2016,8,18,21,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,42600.91667,2016,8,18,22,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,42600.95833,2016,8,18,23,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601,2016,8,19,0,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.04167,2016,8,19,1,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.08333,2016,8,19,2,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.125,2016,8,19,3,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.16667,2016,8,19,4,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.20833,2016,8,19,5,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.25,2016,8,19,6,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.29167,2016,8,19,7,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.33333,2016,8,19,8,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.375,2016,8,19,9,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.41667,2016,8,19,10,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.45833,2016,8,19,11,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.5,2016,8,19,12,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.54167,2016,8,19,13,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.58333,2016,8,19,14,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.625,2016,8,19,15,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.66667,2016,8,19,16,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.70833,2016,8,19,17,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.75,2016,8,19,18,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.79167,2016,8,19,19,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.83333,2016,8,19,20,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.875,2016,8,19,21,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.91667,2016,8,19,22,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,42601.95833,2016,8,19,23,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602,2016,8,20,0,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.04167,2016,8,20,1,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.08333,2016,8,20,2,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.125,2016,8,20,3,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.16667,2016,8,20,4,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.20833,2016,8,20,5,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.25,2016,8,20,6,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.29167,2016,8,20,7,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.33333,2016,8,20,8,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.375,2016,8,20,9,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.41667,2016,8,20,10,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.45833,2016,8,20,11,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.5,2016,8,20,12,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.54167,2016,8,20,13,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.58333,2016,8,20,14,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,42602.625,2016,8,20,15,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.66667,2016,8,20,16,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.70833,2016,8,20,17,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.75,2016,8,20,18,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.79167,2016,8,20,19,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.83333,2016,8,20,20,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.875,2016,8,20,21,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.91667,2016,8,20,22,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,42602.95833,2016,8,20,23,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603,2016,8,21,0,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.04167,2016,8,21,1,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.08333,2016,8,21,2,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.125,2016,8,21,3,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.16667,2016,8,21,4,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.20833,2016,8,21,5,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.25,2016,8,21,6,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.29167,2016,8,21,7,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.33333,2016,8,21,8,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.375,2016,8,21,9,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.41667,2016,8,21,10,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.45833,2016,8,21,11,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.5,2016,8,21,12,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.54167,2016,8,21,13,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.58333,2016,8,21,14,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.625,2016,8,21,15,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.66667,2016,8,21,16,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.70833,2016,8,21,17,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.75,2016,8,21,18,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.79167,2016,8,21,19,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.83333,2016,8,21,20,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.875,2016,8,21,21,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.91667,2016,8,21,22,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,42603.95833,2016,8,21,23,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604,2016,8,22,0,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.04167,2016,8,22,1,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.08333,2016,8,22,2,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.125,2016,8,22,3,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.16667,2016,8,22,4,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.20833,2016,8,22,5,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.25,2016,8,22,6,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.29167,2016,8,22,7,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.33333,2016,8,22,8,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.375,2016,8,22,9,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.41667,2016,8,22,10,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.45833,2016,8,22,11,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.5,2016,8,22,12,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.54167,2016,8,22,13,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.58333,2016,8,22,14,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,42604.625,2016,8,22,15,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.66667,2016,8,22,16,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.70833,2016,8,22,17,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.75,2016,8,22,18,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.79167,2016,8,22,19,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.83333,2016,8,22,20,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.875,2016,8,22,21,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.91667,2016,8,22,22,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,42604.95833,2016,8,22,23,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605,2016,8,23,0,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.04167,2016,8,23,1,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.08333,2016,8,23,2,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.125,2016,8,23,3,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.16667,2016,8,23,4,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.20833,2016,8,23,5,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.25,2016,8,23,6,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.29167,2016,8,23,7,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.33333,2016,8,23,8,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.375,2016,8,23,9,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.41667,2016,8,23,10,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.45833,2016,8,23,11,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.5,2016,8,23,12,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.54167,2016,8,23,13,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.58333,2016,8,23,14,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.625,2016,8,23,15,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.66667,2016,8,23,16,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.70833,2016,8,23,17,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.75,2016,8,23,18,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.79167,2016,8,23,19,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.83333,2016,8,23,20,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.875,2016,8,23,21,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.91667,2016,8,23,22,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,42605.95833,2016,8,23,23,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606,2016,8,24,0,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.04167,2016,8,24,1,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.08333,2016,8,24,2,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.125,2016,8,24,3,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.16667,2016,8,24,4,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.20833,2016,8,24,5,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.25,2016,8,24,6,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.29167,2016,8,24,7,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.33333,2016,8,24,8,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.375,2016,8,24,9,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.41667,2016,8,24,10,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.45833,2016,8,24,11,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.5,2016,8,24,12,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.54167,2016,8,24,13,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.58333,2016,8,24,14,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.625,2016,8,24,15,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.66667,2016,8,24,16,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.70833,2016,8,24,17,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.75,2016,8,24,18,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.79167,2016,8,24,19,83,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.83333,2016,8,24,20,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.875,2016,8,24,21,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.91667,2016,8,24,22,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,42606.95833,2016,8,24,23,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607,2016,8,25,0,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.04167,2016,8,25,1,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.08333,2016,8,25,2,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.125,2016,8,25,3,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.16667,2016,8,25,4,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.20833,2016,8,25,5,2,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.25,2016,8,25,6,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.29167,2016,8,25,7,3,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.33333,2016,8,25,8,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.375,2016,8,25,9,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.41667,2016,8,25,10,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.45833,2016,8,25,11,1,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.5,2016,8,25,12,2,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.54167,2016,8,25,13,1,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.58333,2016,8,25,14,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.625,2016,8,25,15,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.66667,2016,8,25,16,3,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.70833,2016,8,25,17,3,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.75,2016,8,25,18,3,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.79167,2016,8,25,19,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.83333,2016,8,25,20,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.875,2016,8,25,21,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.91667,2016,8,25,22,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42607.95833,2016,8,25,23,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608,2016,8,26,0,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.04167,2016,8,26,1,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.08333,2016,8,26,2,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.125,2016,8,26,3,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.16667,2016,8,26,4,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.20833,2016,8,26,5,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.25,2016,8,26,6,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.29167,2016,8,26,7,3,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.33333,2016,8,26,8,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.375,2016,8,26,9,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.41667,2016,8,26,10,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.45833,2016,8,26,11,1,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.5,2016,8,26,12,1,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.54167,2016,8,26,13,0,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.58333,2016,8,26,14,-1,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.625,2016,8,26,15,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.66667,2016,8,26,16,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.70833,2016,8,26,17,3,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.75,2016,8,26,18,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.79167,2016,8,26,19,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.83333,2016,8,26,20,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.875,2016,8,26,21,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.91667,2016,8,26,22,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42608.95833,2016,8,26,23,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609,2016,8,27,0,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.04167,2016,8,27,1,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.08333,2016,8,27,2,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.125,2016,8,27,3,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.16667,2016,8,27,4,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.20833,2016,8,27,5,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.25,2016,8,27,6,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.29167,2016,8,27,7,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.33333,2016,8,27,8,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.375,2016,8,27,9,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.41667,2016,8,27,10,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.45833,2016,8,27,11,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.5,2016,8,27,12,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.54167,2016,8,27,13,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.58333,2016,8,27,14,1,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.625,2016,8,27,15,1,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.66667,2016,8,27,16,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.70833,2016,8,27,17,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.75,2016,8,27,18,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.79167,2016,8,27,19,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.83333,2016,8,27,20,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.875,2016,8,27,21,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.91667,2016,8,27,22,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42609.95833,2016,8,27,23,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610,2016,8,28,0,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.04167,2016,8,28,1,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.08333,2016,8,28,2,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.125,2016,8,28,3,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.16667,2016,8,28,4,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.20833,2016,8,28,5,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.25,2016,8,28,6,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.29167,2016,8,28,7,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.33333,2016,8,28,8,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.375,2016,8,28,9,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.41667,2016,8,28,10,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.45833,2016,8,28,11,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.5,2016,8,28,12,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.54167,2016,8,28,13,3,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.58333,2016,8,28,14,1,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.625,2016,8,28,15,2,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.66667,2016,8,28,16,2,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.70833,2016,8,28,17,3,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.75,2016,8,28,18,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.79167,2016,8,28,19,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.83333,2016,8,28,20,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.875,2016,8,28,21,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.91667,2016,8,28,22,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42610.95833,2016,8,28,23,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611,2016,8,29,0,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.04167,2016,8,29,1,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.08333,2016,8,29,2,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.125,2016,8,29,3,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.16667,2016,8,29,4,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.20833,2016,8,29,5,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.25,2016,8,29,6,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.29167,2016,8,29,7,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.33333,2016,8,29,8,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.375,2016,8,29,9,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.41667,2016,8,29,10,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.45833,2016,8,29,11,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.5,2016,8,29,12,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.54167,2016,8,29,13,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.58333,2016,8,29,14,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.625,2016,8,29,15,3,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.66667,2016,8,29,16,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.70833,2016,8,29,17,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.75,2016,8,29,18,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.79167,2016,8,29,19,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.83333,2016,8,29,20,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.875,2016,8,29,21,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.91667,2016,8,29,22,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42611.95833,2016,8,29,23,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612,2016,8,30,0,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.04167,2016,8,30,1,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.08333,2016,8,30,2,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.125,2016,8,30,3,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.16667,2016,8,30,4,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.20833,2016,8,30,5,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.25,2016,8,30,6,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.29167,2016,8,30,7,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.33333,2016,8,30,8,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.375,2016,8,30,9,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.41667,2016,8,30,10,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.45833,2016,8,30,11,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.5,2016,8,30,12,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.54167,2016,8,30,13,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.58333,2016,8,30,14,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.625,2016,8,30,15,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.66667,2016,8,30,16,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.70833,2016,8,30,17,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.75,2016,8,30,18,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.79167,2016,8,30,19,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.83333,2016,8,30,20,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.875,2016,8,30,21,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.91667,2016,8,30,22,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,42612.95833,2016,8,30,23,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613,2016,8,31,0,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.04167,2016,8,31,1,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.08333,2016,8,31,2,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.125,2016,8,31,3,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.16667,2016,8,31,4,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.20833,2016,8,31,5,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.25,2016,8,31,6,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.29167,2016,8,31,7,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.33333,2016,8,31,8,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.375,2016,8,31,9,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.41667,2016,8,31,10,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.45833,2016,8,31,11,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.5,2016,8,31,12,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.54167,2016,8,31,13,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.58333,2016,8,31,14,2,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.625,2016,8,31,15,2,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.66667,2016,8,31,16,0,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.70833,2016,8,31,17,2,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.75,2016,8,31,18,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.79167,2016,8,31,19,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.83333,2016,8,31,20,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.875,2016,8,31,21,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.91667,2016,8,31,22,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42613.95833,2016,8,31,23,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42614,2016,9,1,0,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42614.04167,2016,9,1,1,8,µg/m³,1 Hr,Valid
